JDTDB,Calendar Date (TDB),X,Y,Z,VX,VY,VZ,
2459905.460416667, A.D. 2022-Nov-21 23:03:00.0000, -2.867629174928447E+05, -2.047721849911725E+05,  4.045628269591674E+03,  1.130043163877218E+00, -1.007443608177877E+00, -1.404467747877099E-01,
2459905.502083333, A.D. 2022-Nov-22 00:03:00.0000, -2.827174234075699E+05, -2.083855509277503E+05,  3.542700534357136E+03,  1.117909507751998E+00, -9.999012698575674E-01, -1.389857852304534E-01,
2459905.543750000, A.D. 2022-Nov-22 01:03:00.0000, -2.787110348678875E+05, -2.119709655541089E+05,  3.044748512349965E+03,  1.108226532631521E+00, -9.919335570249762E-01, -1.376768689384542E-01,
2459905.585416667, A.D. 2022-Nov-22 02:03:00.0000, -2.747358321631729E+05, -2.155270726185399E+05,  2.551279126461042E+03,  1.100686298871372E+00, -9.836256282832241E-01, -1.364577753394215E-01,
2459905.627083333, A.D. 2022-Nov-22 03:03:00.0000, -2.707931130755753E+05, -2.190530124684595E+05,  2.060389733819029E+03,  1.094200212499143E+00, -9.750495829970407E-01, -1.354440578215024E-01,
2459905.668750000, A.D. 2022-Nov-22 04:03:00.0000, -2.668629264454718E+05, -2.225474038288895E+05,  1.574623579768770E+03,  1.089440020071170E+00, -9.662433548481206E-01, -1.344384643991253E-01,
2459905.710416667, A.D. 2022-Nov-22 05:03:00.0000, -2.629478041241118E+05, -2.260097246709063E+05,  1.092351151083829E+03,  1.085798596132491E+00, -9.572369002940992E-01, -1.335009929290232E-01,
2459905.752083333, A.D. 2022-Nov-22 06:03:00.0000, -2.590440315948691E+05, -2.294392939064786E+05,  6.133514065351919E+02,  1.083053713891746E+00, -9.480588883540499E-01, -1.326293463841922E-01,
2459905.793750000, A.D. 2022-Nov-22 07:03:00.0000, -2.551454096771908E+05, -2.328351602968838E+05,  1.380312822732230E+02,  1.082114071220025E+00, -9.385889335043673E-01, -1.316110495867759E-01,
2459905.835416667, A.D. 2022-Nov-22 08:03:00.0000, -2.512521758380414E+05, -2.361970331996623E+05, -3.343296263278316E+02,  1.080898655597536E+00, -9.290943722159237E-01, -1.308177566360034E-01,
2459905.877083333, A.D. 2022-Nov-22 09:03:00.0000, -2.473622392421476E+05, -2.395244735492734E+05, -8.038966264158516E+02,  1.080267182595566E+00, -9.194612260032978E-01, -1.300578818492787E-01,
2459905.918750000, A.D. 2022-Nov-22 10:03:00.0000, -2.434736519794765E+05, -2.428169975046872E+05, -1.270779838391172E+03,  1.080136241391316E+00, -9.096976009002794E-01, -1.293259202898870E-01,
2459905.960416667, A.D. 2022-Nov-22 11:03:00.0000, -2.395847432517486E+05, -2.460741478574194E+05, -1.735071113184764E+03,  1.080434844324197E+00, -8.998102626246491E-01, -1.286171985309079E-01,
2459906.002083333, A.D. 2022-Nov-22 12:03:00.0000, -2.356940790882827E+05, -2.492954899374112E+05, -2.196846740323046E+03,  1.081102064222738E+00, -8.898050203372666E-01, -1.279277225133714E-01,
2459906.043750000, A.D. 2022-Nov-22 13:03:00.0000, -2.318004295495197E+05, -2.524806086899739E+05, -2.656169671639698E+03,  1.082085210258304E+00, -8.796870006366190E-01, -1.272540589999395E-01,
2459906.085416667, A.D. 2022-Nov-22 14:03:00.0000, -2.279027417475971E+05, -2.556291065905293E+05, -3.113091365172717E+03,  1.083338400928660E+00, -8.694608435080852E-01, -1.265932419260472E-01,
2459906.127083333, A.D. 2022-Nov-22 15:03:00.0000, -2.240001174411186E+05, -2.587406021610168E+05, -3.567653327570020E+03,  1.084821435546961E+00, -8.591308434182531E-01, -1.259426976494235E-01,
2459906.168750000, A.D. 2022-Nov-22 16:03:00.0000, -2.200917942652439E+05, -2.618147289202202E+05, -4.019888414660119E+03,  1.086498893897186E+00, -8.487010521613558E-01, -1.253001848301203E-01,
2459906.210416667, A.D. 2022-Nov-22 17:03:00.0000, -2.161771298749546E+05, -2.648511346510103E+05, -4.469821936706168E+03,  1.088339409554752E+00, -8.381753526885973E-01, -1.246637454367543E-01,
2459906.252083333, A.D. 2022-Nov-22 18:03:00.0000, -2.122555884498002E+05, -2.678494808945865E+05, -4.917472603782327E+03,  1.090315080188350E+00, -8.275575133618422E-01, -1.240316647083172E-01,
2459906.293750000, A.D. 2022-Nov-22 19:03:00.0000, -2.083267291221738E+05, -2.708094426115492E+05, -5.362853340031405E+03,  1.092400983260704E+00, -8.168512262465699E-01, -1.234024379433015E-01,
2459906.335416667, A.D. 2022-Nov-22 20:03:00.0000, -2.043901959914457E+05, -2.737307079597903E+05, -5.805971988731108E+03,  1.094574777219562E+00, -8.060601351609911E-01, -1.227747429749414E-01,
2459906.377083333, A.D. 2022-Nov-22 21:03:00.0000, -2.004457094482076E+05, -2.766129781576739E+05, -6.246831926582468E+03,  1.096816368826720E+00, -7.951878545331803E-01, -1.221474169746653E-01,
2459906.418750000, A.D. 2022-Nov-22 22:03:00.0000, -1.964930585952733E+05, -2.794559674034205E+05, -6.685432601216075E+03,  1.099107635754412E+00, -7.842379829335302E-01, -1.215194369945870E-01,
2459906.460416667, A.D. 2022-Nov-22 23:03:00.0000, -1.925320945857412E+05, -2.822594028343942E+05, -7.121770004107660E+03,  1.101432191824154E+00, -7.732141110791759E-01, -1.208899033183201E-01,
2459906.502083333, A.D. 2022-Nov-23 00:03:00.0000, -1.885627247397464E+05, -2.850230245086356E+05, -7.555837088057800E+03,  1.103775189134330E+00, -7.621198271907034E-01, -1.202580253549707E-01,
2459906.543750000, A.D. 2022-Nov-23 01:03:00.0000, -1.845788434418226E+05, -2.877505451914560E+05, -7.997370294967186E+03,  1.106334937321208E+00, -7.509982855218129E-01, -1.198826182375291E-01,
2459906.585416667, A.D. 2022-Nov-23 02:03:00.0000, -1.805918189573094E+05, -2.904339534755062E+05, -8.427797820014806E+03,  1.108676495249594E+00, -7.397738550272389E-01, -1.192431213801765E-01,
2459906.627083333, A.D. 2022-Nov-23 03:03:00.0000, -1.765963948056266E+05, -2.930768453765084E+05, -8.855915691348622E+03,  1.110999643959399E+00, -7.284897812793045E-01, -1.185993954303537E-01,
2459906.668750000, A.D. 2022-Nov-23 04:03:00.0000, -1.725926558600160E+05, -2.956790126256470E+05, -9.281707839843220E+03,  1.113294207020327E+00, -7.171496455135243E-01, -1.179509826211890E-01,
2459906.710416667, A.D. 2022-Nov-23 05:03:00.0000, -1.685807219782991E+05, -2.982402598473285E+05, -9.705156667935968E+03,  1.115550910694309E+00, -7.057570278049602E-01, -1.172974891391482E-01,
2459906.752083333, A.D. 2022-Nov-23 06:03:00.0000, -1.645607449200631E+05, -3.007604045238592E+05, -1.012624325121286E+04,  1.117761292196901E+00, -6.943154917509060E-01, -1.166385720494380E-01,
2459906.793750000, A.D. 2022-Nov-23 07:03:00.0000, -1.605329055478716E+05, -3.032392769527597E+05, -1.054494752906922E+04,  1.119917634675644E+00, -6.828285921967319E-01, -1.159739417476749E-01,
2459906.835416667, A.D. 2022-Nov-23 08:03:00.0000, -1.564974112746486E+05, -3.056767201931169E+05, -1.096124848079988E+04,  1.122012894970544E+00, -6.712998635245574E-01, -1.153033537192600E-01,
2459906.877083333, A.D. 2022-Nov-23 09:03:00.0000, -1.524544937258327E+05, -3.080725899947442E+05, -1.137512428175015E+04,  1.124040655699572E+00, -6.597328208854900E-01, -1.146266051407570E-01,
2459906.918750000, A.D. 2022-Nov-23 10:03:00.0000, -1.484044065962219E+05, -3.104267547109980E+05, -1.178655244458062E+04,  1.125995065750486E+00, -6.481309505480990E-01, -1.139435300826109E-01,
2459906.960416667, A.D. 2022-Nov-23 11:03:00.0000, -1.443474236774931E+05, -3.127390951972771E+05, -1.219550994748915E+04,  1.127870803940916E+00, -6.364977109628430E-01, -1.132539969720035E-01,
2459907.002083333, A.D. 2022-Nov-23 12:03:00.0000, -1.402838370418353E+05, -3.150095046934688E+05, -1.260197335034821E+04,  1.129663029409407E+00, -6.248365234220570E-01, -1.125579045108386E-01,
2459907.043750000, A.D. 2022-Nov-23 13:03:00.0000, -1.362139553630525E+05, -3.172378886926005E+05, -1.300591890024132E+04,  1.131367353366219E+00, -6.131507728631203E-01, -1.118551796963273E-01,
2459907.085416667, A.D. 2022-Nov-23 14:03:00.0000, -1.321381023642286E+05, -3.194241647947835E+05, -1.340732262712675E+04,  1.132979800287055E+00, -6.014438007992531E-01, -1.111457746707872E-01,
2459907.127083333, A.D. 2022-Nov-23 15:03:00.0000, -1.280566153794356E+05, -3.215682625475669E+05, -1.380616043061171E+04,  1.134496777750705E+00, -5.897189017766300E-01, -1.104296643496347E-01,
2459907.168750000, A.D. 2022-Nov-23 16:03:00.0000, -1.239698440179198E+05, -3.236701232740909E+05, -1.420240815874597E+04,  1.135915054587395E+00, -5.779793228499462E-01, -1.097068448554893E-01,
2459907.210416667, A.D. 2022-Nov-23 17:03:00.0000, -1.198781489246015E+05, -3.257296998883054E+05, -1.459604167924386E+04,  1.137231727249479E+00, -5.662282559222473E-01, -1.089773307116107E-01,
2459907.252083333, A.D. 2022-Nov-23 18:03:00.0000, -1.157819006256527E+05, -3.277469566997720E+05, -1.498703694409989E+04,  1.138444205781748E+00, -5.544688393588634E-01, -1.082411538996211E-01,
2459907.293750000, A.D. 2022-Nov-23 19:03:00.0000, -1.116814784555016E+05, -3.297218692071538E+05, -1.537537004781549E+04,  1.139550183494887E+00, -5.427041506484852E-01, -1.074983613639110E-01,
2459907.335416667, A.D. 2022-Nov-23 20:03:00.0000, -1.075772695558159E+05, -3.316544238828346E+05, -1.576101728005943E+04,  1.140547625847638E+00, -5.309372080418868E-01, -1.067490142766186E-01,
2459907.377083333, A.D. 2022-Nov-23 21:03:00.0000, -1.034696679434478E+05, -3.335446179482308E+05, -1.614395517297077E+04,  1.141434746592668E+00, -5.191709654079412E-01, -1.059931861073132E-01,
2459907.418750000, A.D. 2022-Nov-23 22:03:00.0000, -9.935907364156420E+04, -3.353924591410545E+05, -1.652416054359036E+04,  1.142209990922148E+00, -5.074083102300515E-01, -1.052309613153057E-01,
2459907.460416667, A.D. 2022-Nov-23 23:03:00.0000, -9.524589186815731E+04, -3.371979654759326E+05, -1.690161053193134E+04,  1.142872025436033E+00, -4.956520642546649E-01, -1.044624347001894E-01,
2459907.502083333, A.D. 2022-Nov-24 00:03:00.0000, -9.113053228076227E+04, -3.389611649978803E+05, -1.727628263474647E+04,  1.143419714994107E+00, -4.839049780414374E-01, -1.036877095055741E-01,
2459907.543750000, A.D. 2022-Nov-24 01:03:00.0000, -8.707412836576089E+04, -3.406742513117908E+05, -1.719806423740361E+04,  3.161688313333901E+00, -7.328459318703144E-01, -1.506034819905115E+01,
2459907.585416667, A.D. 2022-Nov-24 02:03:00.0000, -8.295770047210641E+04, -3.423528702004272E+05, -1.757174698190218E+04,  1.144306298794291E+00, -4.604521928066462E-01, -1.040837397050590E-01,
2459907.627083333, A.D. 2022-Nov-24 03:03:00.0000, -7.883781065529217E+04, -3.439894210326695E+05, -1.794507200893680E+04,  1.144501922322523E+00, -4.487457470470995E-01, -1.033179580593629E-01,
2459907.668750000, A.D. 2022-Nov-24 04:03:00.0000, -7.471742695039618E+04, -3.455838628851866E+05, -1.831562848642717E+04,  1.144580615158512E+00, -4.370587193431247E-01, -1.025456816718370E-01,
2459907.710416667, A.D. 2022-Nov-24 05:03:00.0000, -7.059697092933008E+04, -3.471362699855246E+05, -1.868339330628699E+04,  1.144542056815004E+00, -4.253934993174825E-01, -1.017670628621494E-01,
2459907.752083333, A.D. 2022-Nov-24 06:03:00.0000, -6.647686507500507E+04, -3.486467250290440E+05, -1.904834391385219E+04,  1.144386057506785E+00, -4.137524006413126E-01, -1.009822564392117E-01,
2459907.793750000, A.D. 2022-Nov-24 07:03:00.0000, -6.235753231815037E+04, -3.501153189085146E+05, -1.941045831670203E+04,  1.144112556633510E+00, -4.021376636873045E-01, -1.001914198530460E-01,
2459907.835416667, A.D. 2022-Nov-24 08:03:00.0000, -5.823939560739906E+04, -3.515421504426321E+05, -1.976971509147044E+04,  1.143721606054416E+00, -3.905514523195626E-01, -9.939471193311322E-02,
2459907.877083333, A.D. 2022-Nov-24 09:03:00.0000, -5.412287751107388E+04, -3.529273261039306E+05, -2.012609338876909E+04,  1.143213361269905E+00, -3.789958539048305E-01, -9.859229243931301E-02,
2459907.918750000, A.D. 2022-Nov-24 10:03:00.0000, -5.000839984786134E+04, -3.542709597469799E+05, -2.047957293644798E+04,  1.142588082712917E+00, -3.674728824808724E-01, -9.778432228719992E-02,
2459907.960416667, A.D. 2022-Nov-24 11:03:00.0000, -4.589638334586303E+04, -3.555731723369699E+05, -2.083013404121890E+04,  1.141846115594797E+00, -3.559844747370647E-01, -9.697096216143708E-02,
2459908.002083333, A.D. 2022-Nov-24 12:03:00.0000, -4.178724732750569E+04, -3.568340916794757E+05, -2.117775758883898E+04,  1.140987891696746E+00, -3.445324933743663E-01, -9.615237277402877E-02,
2459908.043750000, A.D. 2022-Nov-24 13:03:00.0000, -3.768140942015472E+04, -3.580538521514121E+05, -2.152242504286101E+04,  1.140013922604396E+00, -3.331187273796146E-01, -9.532871457590332E-02,
2459908.085416667, A.D. 2022-Nov-24 14:03:00.0000, -3.357928528981793E+04, -3.592325944339722E+05, -2.186411844214900E+04,  1.138924785359513E+00, -3.217448902433375E-01, -9.450014669060387E-02,
2459908.127083333, A.D. 2022-Nov-24 15:03:00.0000, -2.948128839711100E+04, -3.603704652477603E+05, -2.220282039721901E+04,  1.137721124381404E+00, -3.104126230152338E-01, -9.366682728932224E-02,
2459908.168750000, A.D. 2022-Nov-24 16:03:00.0000, -2.538782977515108E+04, -3.614676170902112E+05, -2.253851408542604E+04,  1.136403644843826E+00, -2.991234946850966E-01, -9.282891323501463E-02,
2459908.210416667, A.D. 2022-Nov-24 17:03:00.0000, -2.129931782653325E+04, -3.625242079760832E+05, -2.287118324521383E+04,  1.134973103715447E+00, -2.878790020101376E-01, -9.198655946456633E-02,
2459908.252083333, A.D. 2022-Nov-24 18:03:00.0000, -1.721615814031076E+04, -3.635404011807593E+05, -2.320081216935447E+04,  1.133430303752565E+00, -2.766805702940873E-01, -9.113991874430197E-02,
2459908.293750000, A.D. 2022-Nov-24 19:03:00.0000, -1.313875332623459E+04, -3.645163649870683E+05, -2.352738569738148E+04,  1.131776096554046E+00, -2.655295563010413E-01, -9.028914203888334E-02,
2459908.335416667, A.D. 2022-Nov-24 20:03:00.0000, -9.067502866176566E+03, -3.654522724356171E+05, -2.385088920723365E+04,  1.130011370020314E+00, -2.544272472687441E-01, -8.943437766509617E-02,
2459908.377083333, A.D. 2022-Nov-24 21:03:00.0000, -5.002802982313575E+03, -3.663483010787334E+05, -2.417130860612194E+04,  1.128137044882898E+00, -2.433748622557099E-01, -8.857577118979569E-02,
2459908.418750000, A.D. 2022-Nov-24 22:03:00.0000, -9.450465195831558E+02, -3.672046327385736E+05, -2.448863032082656E+04,  1.126154074076021E+00, -2.323735541118593E-01, -8.771346551436304E-02,
2459908.460416667, A.D. 2022-Nov-24 23:03:00.0000,  3.105377156336327E+03, -3.680214532690698E+05, -2.480284128730510E+04,  1.124063439679434E+00, -2.214244106593380E-01, -8.684760079414944E-02,
2459908.502083333, A.D. 2022-Nov-25 00:03:00.0000,  7.148082247931569E+03, -3.687989523222282E+05, -2.511392893981113E+04,  1.121866141346427E+00, -2.105284543042416E-01, -8.597831369428886E-02,
2459908.543750000, A.D. 2022-Nov-25 01:03:00.0000,  1.118268660188112E+04, -3.695373231187398E+05, -2.542188119951625E+04,  1.119563200668471E+00, -1.996866449083675E-01, -8.510573784066251E-02,
2459908.585416667, A.D. 2022-Nov-25 02:03:00.0000,  1.520881177206388E+04, -3.702367622228536E+05, -2.572668646263068E+04,  1.117155656955910E+00, -1.888998807249195E-01, -8.423000362438043E-02,
2459908.627083333, A.D. 2022-Nov-25 03:03:00.0000,  1.922608307191135E+04, -3.708974693218834E+05, -2.602833358818473E+04,  1.114644560623257E+00, -1.781689990096387E-01, -8.335123788046871E-02,
2459908.668750000, A.D. 2022-Nov-25 04:03:00.0000,  2.323412961472739E+04, -3.715196470100345E+05, -2.632681188536368E+04,  1.112030970233747E+00, -1.674947773761408E-01, -8.246956372846723E-02,
2459908.710416667, A.D. 2022-Nov-25 05:03:00.0000,  2.723258434470861E+04, -3.721035005769437E+05, -2.662211110059023E+04,  1.109315953161860E+00, -1.568779355932968E-01, -8.158510080113562E-02,
2459908.752083333, A.D. 2022-Nov-25 06:03:00.0000,  3.122108405705842E+04, -3.726492378005897E+05, -2.691422140422280E+04,  1.106500582922041E+00, -1.463191368086106E-01, -8.069796511833224E-02,
2459908.793750000, A.D. 2022-Nov-25 07:03:00.0000,  3.519926940986761E+04, -3.731570687449063E+05, -2.720313337707042E+04,  1.103585933222233E+00, -1.358189882810106E-01, -7.980826878609493E-02,
2459908.835416667, A.D. 2022-Nov-25 08:03:00.0000,  3.916678492621738E+04, -3.736272055617864E+05, -2.748883799658826E+04,  1.100573075621623E+00, -1.253780427025460E-01, -7.891611993952430E-02,
2459908.877083333, A.D. 2022-Nov-25 09:03:00.0000,  4.312327898911339E+04, -3.740598622977364E+05, -2.777132662295472E+04,  1.097463080740652E+00, -1.149967999391816E-01, -7.802162292647959E-02,
2459908.918750000, A.D. 2022-Nov-25 10:03:00.0000,  4.706840382755749E+04, -3.744552547048707E+05, -2.805059098488532E+04,  1.094257016135852E+00, -1.046757081244748E-01, -7.712487826705557E-02,
2459908.960416667, A.D. 2022-Nov-25 11:03:00.0000,  5.100181549623924E+04, -3.748136000564386E+05, -2.832662316536449E+04,  1.090955940025894E+00, -9.441516447655937E-02, -7.622598229764266E-02,
2459909.002083333, A.D. 2022-Nov-25 12:03:00.0000,  5.492317384768643E+04, -3.751351169666408E+05, -2.859941558719982E+04,  1.087560903870962E+00, -8.421551691854579E-02, -7.532502747098231E-02,
2459909.043750000, A.D. 2022-Nov-25 13:03:00.0000,  5.883214249792754E+04, -3.754200252147381E+05, -2.886896099846196E+04,  1.084072946012995E+00, -7.407706490469977E-02, -7.442210197625526E-02,
2459909.085416667, A.D. 2022-Nov-25 14:03:00.0000,  6.272838878661526E+04, -3.756685455733997E+05, -2.913525245787005E+04,  1.080493094628372E+00, -6.400006094208421E-02, -7.351729007658442E-02,
2459909.127083333, A.D. 2022-Nov-25 15:03:00.0000,  6.661158373046442E+04, -3.758808996410817E+05, -2.939828332002586E+04,  1.076822365960073E+00, -5.398471161699814E-02, -7.261067201928348E-02,
2459909.168750000, A.D. 2022-Nov-25 16:03:00.0000,  7.048140197223784E+04, -3.760573096784583E+05, -2.965804722064332E+04,  1.073061759536560E+00, -4.403117851045179E-02, -7.170232382379700E-02,
2459909.210416667, A.D. 2022-Nov-25 17:03:00.0000,  7.433752172364361E+04, -3.761979984486706E+05, -2.991453806164963E+04,  1.069212256827248E+00, -3.413957926029158E-02, -7.079231726141730E-02,
2459909.252083333, A.D. 2022-Nov-25 18:03:00.0000,  7.817962470443989E+04, -3.763031890613810E+05, -3.016774999629622E+04,  1.065274824122343E+00, -2.430998886358229E-02, -6.988072012126655E-02,
2459909.293750000, A.D. 2022-Nov-25 19:03:00.0000,  8.200739607636345E+04, -3.763731048204140E+05, -3.041767741418740E+04,  1.061250407166707E+00, -1.454244040000991E-02, -6.896759592542272E-02,
2459909.335416667, A.D. 2022-Nov-25 20:03:00.0000,  8.582052437292018E+04, -3.764079690749081E+05, -3.066431492627336E+04,  1.057139934161425E+00, -4.836926122308703E-03, -6.805300417359332E-02,
2459909.377083333, A.D. 2022-Nov-25 21:03:00.0000,  8.961870142574758E+04, -3.764080050738258E+05, -3.090765734985826E+04,  1.052944309759443E+00,  4.806601705615643E-03, -6.713700006085271E-02,
2459909.418750000, A.D. 2022-Nov-25 22:03:00.0000,  9.337677943982874E+04, -3.764251954851809E+05, -3.114881009001911E+04,  1.001267045916117E+00, -8.436352915787858E-02, -6.833815508705263E-02,
2459909.460416667, A.D. 2022-Nov-25 23:03:00.0000,  9.697184368525882E+04, -3.767152396933606E+05, -3.139324977720474E+04,  9.964425564501369E-01, -7.581529088302300E-02, -6.744084236996151E-02,
2459909.502083333, A.D. 2022-Nov-26 00:03:00.0000,  1.005510753080036E+05, -3.769711414330262E+05, -3.163438362510677E+04,  9.920068184515668E-01, -6.636311059345656E-02, -6.652233972260385E-02,
2459909.543750000, A.D. 2022-Nov-26 01:03:00.0000,  1.041142023850779E+05, -3.771931310447237E+05, -3.187221014159021E+04,  9.874957531844215E-01, -5.697505842000927E-02, -6.560343566754318E-02,
2459909.585416667, A.D. 2022-Nov-26 02:03:00.0000,  1.076609555142828E+05, -3.773814376249161E+05, -3.210672787479704E+04,  9.829103411966965E-01, -4.765014784253896E-02, -6.468412563696693E-02,
2459909.627083333, A.D. 2022-Nov-26 03:03:00.0000,  1.111910687592803E+05, -3.775362866529364E+05, -3.233793534797977E+04,  9.782515275359714E-01, -3.838735593522744E-02, -6.376440038638821E-02,
2459909.668750000, A.D. 2022-Nov-26 04:03:00.0000,  1.147042795233541E+05, -3.776578998609604E+05, -3.256583104283811E+04,  9.735202229657330E-01, -2.918562399288950E-02, -6.284424611289145E-02,
2459909.710416667, A.D. 2022-Nov-26 05:03:00.0000,  1.182003284281240E+05, -3.777464951062445E+05, -3.279041338331439E+04,  9.687173047775366E-01, -2.004385806453046E-02, -6.192364454095696E-02,
2459909.752083333, A.D. 2022-Nov-26 06:03:00.0000,  1.216789591957016E+05, -3.778022862451534E+05, -3.301168071971720E+04,  9.638436184618241E-01, -1.096092945859341E-02, -6.100257306367764E-02,
2459909.793750000, A.D. 2022-Nov-26 07:03:00.0000,  1.251399185362748E+05, -3.778254830088455E+05, -3.322963131331385E+04,  9.588999787397388E-01, -1.935675153282784E-03, -6.008100483264454E-02,
2459909.835416667, A.D. 2022-Nov-26 08:03:00.0000,  1.285829560407283E+05, -3.778162908803878E+05, -3.344426332131703E+04,  9.538871714597513E-01,  7.033101825785804E-03, -5.915890890589814E-02,
2459909.877083333, A.D. 2022-Nov-26 09:03:00.0000,  1.320078240787566E+05, -3.777749109731293E+05, -3.365557478231983E+04,  9.488059548948423E-01,  1.594663207007339E-02, -5.823625035084857E-02,
2459909.918750000, A.D. 2022-Nov-26 10:03:00.0000,  1.354142777029166E+05, -3.777015399102213E+05, -3.386356360217783E+04,  9.436570613980734E-01,  2.480617949191020E-02, -5.731299036941754E-02,
2459909.960416667, A.D. 2022-Nov-26 11:03:00.0000,  1.388020745583013E+05, -3.775963697051681E+05, -3.406822754032063E+04,  9.384411994944218E-01,  3.361304105419748E-02, -5.638908645174649E-02,
2459910.002083333, A.D. 2022-Nov-26 12:03:00.0000,  1.421709747998826E+05, -3.774595876433140E+05, -3.426956419661597E+04,  9.331590552380097E-01,  4.236854650693947E-02, -5.546449247731182E-02,
2459910.043750000, A.D. 2022-Nov-26 13:03:00.0000,  1.455207410156520E+05, -3.772913761642625E+05, -3.446757099866474E+04,  9.278112945631142E-01,  5.107405813599634E-02, -5.453915888462073E-02,
2459910.085416667, A.D. 2022-Nov-26 14:03:00.0000,  1.488511381576382E+05, -3.770919127451949E+05, -3.466224518965662E+04,  9.223985652566030E-01,  5.973097051405313E-02, -5.361303281291710E-02,
2459910.127083333, A.D. 2022-Nov-26 15:03:00.0000,  1.521619334805324E+05, -3.768613697851206E+05, -3.485358381678155E+04,  9.169214991879163E-01,  6.834071022850217E-02, -5.268605826100950E-02,
2459910.168750000, A.D. 2022-Nov-26 16:03:00.0000,  1.554528964884429E+05, -3.765999144901490E+05, -3.504158372021056E+04,  9.113807145823734E-01,  7.690473558790248E-02, -5.175817625125426E-02,
2459910.210416667, A.D. 2022-Nov-26 17:03:00.0000,  1.587237988902218E+05, -3.763077087598799E+05, -3.522624152270728E+04,  9.057768184205955E-01,  8.542453628006336E-02, -5.082932500324944E-02,
2459910.252083333, A.D. 2022-Nov-26 18:03:00.0000,  1.619744145637868E+05, -3.759849090750910E+05, -3.540755361988404E+04,  9.001104091769306E-01,  9.390163300021810E-02, -4.989944013444555E-02,
2459910.293750000, A.D. 2022-Nov-26 19:03:00.0000,  1.652045195299065E+05, -3.756316663869455E+05, -3.558551617116900E+04,  8.943820793496446E-01,  1.023375769846957E-01, -4.896845485144596E-02,
2459910.335416667, A.D. 2022-Nov-26 20:03:00.0000,  1.684138919358774E+05, -3.752481260079874E+05, -3.576012509151132E+04,  8.885924183264345E-01,  1.107339494648728E-01, -4.803630016491505E-02,
2459910.377083333, A.D. 2022-Nov-26 21:03:00.0000,  1.716023120495747E+05, -3.748344275052682E+05, -3.593137604389712E+04,  8.827420153226246E-01,  1.190923610298609E-01, -4.710290512042868E-02,
2459910.418750000, A.D. 2022-Nov-26 22:03:00.0000,  1.747695120557671E+05, -3.743906603479946E+05, -3.609925268985663E+04,  8.767423566546200E-01,  1.274929774752703E-01, -4.614735704827097E-02,
2459910.460416667, A.D. 2022-Nov-26 23:03:00.0000,  1.779150545091456E+05, -3.739167566808498E+05, -3.626369825723987E+04,  8.707718004723383E-01,  1.357808064854025E-01, -4.521115958570851E-02,
2459910.502083333, A.D. 2022-Nov-27 00:03:00.0000,  1.810389982221957E+05, -3.734130780449731E+05, -3.642477127501946E+04,  8.647427063305969E-01,  1.440353097414716E-01, -4.427359997615739E-02,
2459910.543750000, A.D. 2022-Nov-27 01:03:00.0000,  1.841411319734911E+05, -3.728797399200281E+05, -3.658246632937930E+04,  8.586552595153424E-01,  1.522585890146903E-01, -4.333450047659634E-02,
2459910.585416667, A.D. 2022-Nov-27 02:03:00.0000,  1.872190799614048E+05, -3.723167161985089E+05, -3.674220308099818E+04,  8.526118794994333E-01,  1.604215642857892E-01, -4.245231831865025E-02,
2459910.627083333, A.D. 2022-Nov-27 03:03:00.0000,  1.902773356632667E+05, -3.717244914493916E+05, -3.689333508787035E+04,  8.464096158149563E-01,  1.685877112653754E-01, -4.150961764590012E-02,
2459910.668750000, A.D. 2022-Nov-27 04:03:00.0000,  1.933131615611486E+05, -3.711029158161842E+05, -3.704107019314062E+04,  8.401509927794901E-01,  1.767279101634785E-01, -4.056513797752035E-02,
2459910.710416667, A.D. 2022-Nov-27 05:03:00.0000,  1.963263560258292E+05, -3.704520794705625E+05, -3.718540185471381E+04,  8.338367177434568E-01,  1.848439646098940E-01, -3.961880292599016E-02,
2459910.752083333, A.D. 2022-Nov-27 06:03:00.0000,  1.993167200295744E+05, -3.697720660619614E+05, -3.732632325706221E+04,  8.274675292597956E-01,  1.929376940125891E-01, -3.867053704330996E-02,
2459910.793750000, A.D. 2022-Nov-27 07:03:00.0000,  2.022840572653305E+05, -3.690629526656368E+05, -3.746382731538235E+04,  8.210442009081712E-01,  2.010109307950568E-01, -3.772026625314966E-02,
2459910.835416667, A.D. 2022-Nov-27 08:03:00.0000,  2.052281742797291E+05, -3.683248097412220E+05, -3.759790668133256E+04,  8.145675451274371E-01,  2.090655173378599E-01, -3.676791830497517E-02,
2459910.877083333, A.D. 2022-Nov-27 09:03:00.0000,  2.081488806198622E+05, -3.675577011030081E+05, -3.772855375043233E+04,  8.080384170839605E-01,  2.171033025269774E-01, -3.581342322893055E-02,
2459910.918750000, A.D. 2022-Nov-27 10:03:00.0000,  2.110459889936606E+05, -3.667616839031817E+05, -3.785576067121238E+04,  8.014577180861026E-01,  2.251261379441868E-01, -3.485671385661121E-02,
2459910.960416667, A.D. 2022-Nov-27 11:03:00.0000,  2.139193154436145E+05, -3.659368086294175E+05, -3.797951935616678E+04,  7.948264000031950E-01,  2.331358738080800E-01, -3.389772631382731E-02,
2459911.002083333, A.D. 2022-Nov-27 12:03:00.0000,  2.167686795333059E+05, -3.650831191181912E+05, -3.809982149459071E+04,  7.881454678858250E-01,  2.411343542528765E-01, -3.293640056932859E-02,
